,,4-2021 Product Mix Report
Poscode,Product Name,Category,Quantity,UPT,Net Sales,
4734,**MEGA B 1PC SPICY CHX W/ RICE + MCSPAG MVM,PROMO,254,0.46,29689.28,
4737,**MEGA C 1PC CHX W/ FRY + MCFLURRY MVM,PROMO,1118,2.03,150664.31,
4740,**MEGA C 1PC SPICY CHX W/ FRY + MCFLURRY MVM,PROMO,318,0.58,45734.81,
4747,**1PC SPICY CHX BIC W/MUSHRM SOUP MVM,CHICKEN EVM,336,0.61,41454.00,
4758,**MEGA A 1PC CHX W/FRIES + MUSHRM SOUP MVM,CHICKEN EVM,567,1.03,70500.00,
4761,**MEGA A 1PC SPICY CHX W/FRIES + MUSHRM SOUP MVM,CHICKEN MVM,231,0.42,35739.00,
4764,**MEGA 1PC CHIX W/ MCSPAG + SUNDAE MVM,CHICKEN MVM,905,1.64,106249.99,
4767,**MEGA 1PC SPICY CHIX W/ MCSPAG + SUNDAE MVM,CHICKEN MVM,305,0.55,37843.75,
4770,**MEGA 1PC CHIX W/ RICE + FRIES + BRGR MCDO MVM,CHICKEN MVM,2165,3.93,234830.31,
4773,**MEGA 1PC SPICY CHIX W/ RICE + FRIES + BRGR MCDO MVM,CHICKEN MVM,725,1.32,88950.00,
5272,**XTRA PEARL,EXTRA,6,0.01,91.07,
5274,**CLSSC MT wBRWN SUGR PRLS 16oz,DESSERT,652,1.18,31540.19,
5276,**CLSSC MT wBRWN SUGR PRLS 22oz,DESSERT,1145,2.08,74473.19,
5278,**WNTRMLN MT wBRWN SUGR PRLS 16oz ,DESSERT,784,1.42,38839.29,
5280,**WNTRMLN MT wBRWN SUGR PRLS 22oz,DESSERT,1599,2.9,103991.04,
5282,**UP CLSC MT wBRWN SUGR PRLS 16oz EVM,DESSERT,293,0.53,11517.87,
5284,**UP CLSC MT wBRWN SUGR PRLS 22oz EVM,DESSERT,181,0.33,8089.28,
5286,**UP WMELON MT wBRWN SUGR PRLS 16oz EVM,DESSERT,414,0.75,15089.30,
5288,**UP WMELON MT wBRWN SUGR PRLS 22oz EVM,DESSERT,320,0.58,14357.14,
5290,**UP CLSC MT wBRWN SUGR PRLS 16oz MVM,DESSERT,506,0.92,16214.29,
5292,**UP CLSC MT wBRWN SUGR PRLS 22oz MVM,DESSERT,156,0.28,6383.93,
5294,**UP WMELON MT wBRWN SUGR PRLS 16oz MVM,DESSERT,815,1.48,25785.72,
5296,**UP WMELON MT wBRWN SUGR PRLS 22oz MVM,DESSERT,197,0.36,7812.51,
5298,**UP CLSC MT wBRWN SUGR PRLS 16oz LVM,DESSERT,483,0.88,14758.94,
5300,**UP CLSC MT wBRWN SUGR PRLS 22oz LVM,DESSERT,633,1.15,24942.83,
5302,**UP WMELON MT wBRWN SUGR PRLS 16oz LVM,DESSERT,656,1.19,20221.45,
5304,**UP WMELON MT wBRWN SUGR PRLS 22oz LVM,DESSERT,839,1.52,33257.11,
5306,**CLASSIC MILK TEA 16oz,DESSERT,343,0.62,9318.75,
5308,**CLASSIC MILK TEA 22oz,DESSERT,535,0.97,26429.45,
5310,**WINTERMELON MILK TEA 16oz,DESSERT,408,0.74,12731.25,
5312,**WINTERMELON MILK TEA 22oz,DESSERT,831,1.51,39182.12,
5314,**UP CLSC MLK TEA 16oz EVM,DESSERT,161,0.29,3080.35,
5316,**UP CLSC MLK TEA 22oz EVM,DESSERT,85,0.15,2089.28,
5318,**UP WMELON MLK TEA 16oz EVM,DESSERT,206,0.37,3683.03,
5320,**UP WMELON MLK TEA 22oz EVM,DESSERT,150,0.27,3616.07,
5322,**UP CLSC MLK TEA 16oz MVM,DESSERT,199,0.36,2517.87,
5324,**UP CLSC MLK TEA 22oz MVM,DESSERT,62,0.11,946.43,
5326,**UP WMELON MLK TEA 16oz MVM,UPGRADE MVM,247,0.45,3120.55,
5328,**UP WMELON MLK TEA 22oz MVM,DESSERT,112,0.2,1875.00,
5330,**UP CLSC MLK TEA 16oz LVM,UPGRADE LVM,107,0.19,1137.50,
5332,**UP CLSC MLK TEA 22oz LVM,DESSERT,213,0.39,3198.21,
5334,**UP WMELON MLK TEA 16oz LVM,DESSERT,186,0.34,1996.42,
5336,**UP WMELON MLK TEA 22oz LVM,DESSERT,355,0.64,5484.20,
5338,**ICED COFFEE SWEET BLCK 16oz,DESSERT,588,1.07,16161.31,
5340,**ICED COFFEE ORIGINAL 16oz,DESSERT,2554,4.64,66064.55,
5342,**ICED COFFEE MILKY 16oz ,DESSERT,727,1.32,24850.00,
5344,**ICED COFFEE SWEET BLCK W/ VNLA 16oz,DESSERT,235,0.43,9318.75,
5346,**ICED COFFEE ORIGINAL W/ VNLA 16oz,DESSERT,2277,4.13,80078.25,
5348,**ICED COFFEE MILKY W/ VNLA 16oz,DESSERT,1072,1.95,48622.35,
5350,**ICED COFFEE SWEET BLCK 22oz,DESSERT,2474,4.49,101511.66,
5352,**ICED COFFEE ORIGINAL 22oz,,5947,10.8,241794.77,
5354,**ICED COFFEE MILKY 22oz ,DESSERT,1581,2.87,82738.34,
5356,**ICED COFFEE SWEET BLCK W/ VNLA 22oz,,1061,1.93,55446.39,
5358,**ICED COFFEE ORIGINAL W/ VNLA 22oz,DESSERT,5639,10.24,273227.49,
5360,**ICED COFFEE MILKY W/ VNLA 22oz ,DESSERT,3331,6.05,197641.03,
5362,**UP ICED COFFEE SWEET BLCK 16oz EVM,UPGRADE EVM,560,1.02,9160.69,
5364,**UP ICED COFFEE ORIGINAL 16oz EVM,UPGRADE EVM,2090,3.79,33948.49,
5366,**UP ICED COFFEE MILKY 16oz EVM,UPGRADE EVM,527,0.96,10647.31,
5368,**UP ICED COFFEE SWEET BLCK W/ VNLA 16oz EVM,UPGRADE EVM,176,0.32,3526.78,
5370,**UP ICED COFFEE ORIGINAL W/ VNLA 16oz EVM,UPGRADE EVM,2749,4.99,56082.07,
5372,**UP ICED COFFEE MILKY W/ VNLA 16oz EVM ,UPGRADE EVM,897,1.63,22955.34,
5374,**UP ICED COFFEE SWEET BLCK 22oz EVM,UPGRADE EVM,674,1.22,13906.23,
5376,**UP ICED COFFEE ORIGINAL 22oz EVM,UPGRADE EVM,2184,3.96,44464.23,
5378,**UP ICED COFFEE MILKY 22oz EVM,UPGRADE EVM,444,0.81,11089.28,
5380,**UP ICED COFFEE SWEET BLCK W/ VNLA 22oz EVM,UPGRADE EVM,321,0.58,8089.28,
5382,**UP ICED COFFEE ORIGINAL W/ VNLA 22oz EVM,UPGRADE EVM,2427,4.41,59149.25,
5384,**UP ICED COFFEE MILKY W/ VNLA 22oz EVM,UPGRADE EVM,1066,1.94,31343.75,
5386,**UP ICED COFFEE SWEET BLCK 16oz MVM,UPGRADE MVM,613,1.11,5187.52,
5388,**UP ICED COFFEE ORIGINAL 16oz MVM,UPGRADE MVM,2313,4.2,19126.13,
5390,**UP ICED COFFEE MILKY 16oz MVM,UPGRADE MVM,640,1.16,8129.49,
5392,**UP ICED COFFEE SWEET BLCK W/ VNLA 16oz MVM,UPGRADE MVM,252,0.46,3254.47,
5394,**UP ICED COFFEE ORIGINAL W/ VNLA 16oz MVM,UPGRADE MVM,2912,5.29,36495.65,
5396,**UP ICED COFFEE MILKY W/ VNLA 16oz MVM,UPGRADE MVM,1079,1.96,18357.10,
5398,**UP ICED COFFEE SWEET BLCK 22oz MVM,UPGRADE MVM,368,0.67,4781.27,
5400,**UP ICED COFFEE ORIGINAL 22oz MVM,UPGRADE MVM,1138,2.07,14506.12,
5402,**UP ICED COFFEE MILKY 22oz MVM,UPGRADE MVM,343,0.62,5892.84,
5404,**UP ICED COFFEE SWEET BLCK W/ VNLA 22oz MVM,UPGRADE MVM,131,0.24,2285.71,
5406,**UP ICED COFFEE ORIGINAL W/ VNLA 22oz MVM,UPGRADE MVM,1335,2.42,22589.23,
5408,**UP ICED COFFEE MILKY W/ VNLA 22oz MVM,UPGRADE MVM,541,0.98,11629.45,
5410,**UP ICED COFFEE SWEET BLCK 16oz LVM,UPGRADE LVM,405,0.74,2814.30,
5412,**UP ICED COFFEE ORIGINAL 16oz LVM,UPGRADE LVM,1386,2.52,9428.63,
5414,**UP ICED COFFEE MILKY 16oz LVM,UPGRADE LVM,355,0.64,4027.66,
5416,**UP ICED COFFEE SWEET BLCK W/ VNLA 16oz LVM,UPGRADE LVM,181,0.33,1984.81,
5418,**UP ICED COFFEE ORIGINAL W/ VNLA 16oz LVM,UPGRADE LVM,1998,3.63,21949.03,
5420,**UP ICED COFFEE MILKY W/ VNLA 16oz LVM,UPGRADE LVM,788,1.43,12182.12,
5422,**UP ICED COFFEE SWEET BLCK 22oz LVM,UPGRADE LVM,1175,2.13,13174.06,
5424,**UP ICED COFFEE ORIGINAL 22oz LVM,UPGRADE LVM,3633,6.6,39754.32,
5426,**UP ICED COFFEE MILKY 22oz LVM,UPGRADE LVM,915,1.66,14126.76,
5428,**UP ICED COFFEE SWEET BLCK W/ VNLA 22oz LVM,UPGRADE LVM,596,1.08,9353.55,
5430,**UP ICED COFFEE ORIGINAL W/ VNLA 22oz LVM,UPGRADE LVM,4540,8.24,69269.66,
5432,**UP ICED COFFEE MILKY W/ VNLA 22oz LVM,,2069,3.76,40622.08,
5471,**ICED COFFE CHOCO 16oz,DESSERT,1700,3.09,60817.75,
5474,**ICED COFFE  SWEET BLCK W/ CHOCO 16oz,DESSERT,101,0.18,3850.00,
5477,**ICED COFFE MILKY W/ CHOCO 16oz,DESSERT,300,0.54,13327.69,
5480,**ICED COFFE CHOCO 22oz,DESSERT,4105,7.45,211065.92,
5483,**ICED COFFE SWEET BLCK W/ CHOCO 22oz,DESSERT,466,0.85,24889.27,
5486,**ICED COFFE MILKY W/ CHCO 22oz,DESSERT,690,1.25,43026.78,
5489,**UP ICED COFFE CHOCO 16oz EVM,DESSERT,1747,3.17,34821.38,
5491,**UP ICED COFFE SWEET BLCK W/ CHOCO 16oz EVM,DESSERT,81,0.15,1785.71,
5493,**UP ICED COFFE MILKY W/ CHOCO 16oz EVM,DESSERT,276,0.5,6964.28,
5495,**UP ICED COFFE CHOCO 22oz  EVM,DESSERT,1294,2.35,32065.70,
5497,**UP ICED COFFE SWEET BLCK W/ CHOCO 22oz EVM,DESSERT,134,0.24,3482.14,
5499,**UP ICED COFFE MILKY W/ CHOCO 22oz EVM,DESSERT,283,0.51,8566.25,
5501,**UP ICED COFFE CHOCO 16oz MVM,DESSERT,2200,3.99,27711.52,
5503,**UP ICED COFFE SWEET BLCK W/ CHOCO 16oz MVM,DESSERT,101,0.18,1272.33,
5505,**UP ICED COFFE MILKY W/ CHOCO 16oz MVM,DESSERT,330,0.6,5696.41,
5507,**UP ICED COFFE CHOCO 22oz  MVM,DESSERT,754,1.37,12892.83,
5509,**UP ICED COFFE SWEET BLCK W/ CHOCO 22oz MVM,DESSERT,77,0.14,1357.14,
5511,**UP ICED COFFE MILKY W/ CHOCO 22oz MVM,DESSERT,151,0.27,3303.57,
5513,**UP ICED COFFE CHOCO 16oz LVM,DESSERT,1630,2.96,17364.22,
5515,**UP ICED COFFE SWEET BLCK W/ CHOCO 16oz LVM,DESSERT,86,0.16,998.21,
5517,**UP ICED COFFE MILKY W/ CHOCO 16oz LVM,DESSERT,231,0.42,3535.71,
5519,**UP ICED COFFE CHOCO 22oz  LVM,DESSERT,3052,5.54,47008.85,
5521,**UP ICED COFFE SWEET BLCK W/ CHOCO 22oz LVM,DESSERT,338,0.61,5351.78,
5523,**UP ICED COFFE MILKY W/ CHOCO 22oz LVM,DESSERT,619,1.12,12321.42,
5771,**MEGA A 1PC CHX W/FRIES + MUSHRM SOUP LVM,CHICKEN EVM,1003,1.82,152749.96,
5774,**MEGA A 1PC SPICY CHX W/FRIES + MUSHRM SOUP LVM,CHICKEN EVM,463,0.84,73330.35,
5782,**MEGA B 1PC CHX W/ RICE + MCSPAG LVM,PROMO,1229,2.23,149973.19,
5784,**MEGA B 1PC SPICY CHX W/ RICE + MCSPAG LVM,PROMO,494,0.9,64500.00,
5787,**MEGA C 1PC CHX W/ FRY + MCFLURRY LVM,PROMO,1910,3.47,290989.26,
5790,**MEGA C 1PC SPICY CHX W/ FRY + MCFLURRY LVM,PROMO,774,1.41,125625.01,
5802,**1PC SPICY CHIX LVM,CHICKEN EVM,2095,3.8,181424.93,
5805,**1PC SPICY CHIX + FRIES LVM,CHICKEN EVM,3801,6.9,455174.86,
5814,**1PC SPICY CHIX + SPAG LVM,CHICKEN EVM,1766,3.21,209542.88,
5817,**2PC SPICY CHIX LVM,CHICKEN EVM,2716,4.93,428477.57,
5820,**2PC SPICY CHIX (MIX) LVM,CHICKEN EVM,34,0.06,5716.07,
5827,**1PC SPICY CHX BIC W/MUSHRM SOUP LVM,CHICKEN EVM,390,0.71,53504.00,
5830,**MEGA 1PC CHIX W/ MCSPAG + SUNDAE LVM,CHICKEN LVM,2045,3.71,257343.75,
5833,**MEGA 1PC SPICY CHIX W/ MCSPAG + SUNDAE LVM,CHICKEN LVM,820,1.49,112044.66,
5836,**MEGA 1PC CHIX W/ RICE + FRIES + BRGR MCDO LVM,CHICKEN LVM,3505,6.36,468631.51,
5839,**MEGA 1PC SPICY CHIX W/ RICE + FRIES + BRGR MCDO LVM,CHICKEN LVM,1515,2.75,220899.94,
6000,REG COKE (12oz),BEVERAGES,1,0,33.04,
6086,MED SPRITE MVM,,1,0,0.00,
6208,LRG ITEA (22oz),BEVERAGES,2,0,50.00,
6593,**SECRET MENU - TRIPLE CB ALC,BURGER ALC,1581,2.87,187392.88,
6595,**SECRET MENU - TRIPLE CB SEVM,BURGER EVM,82,0.15,11535.72,
6597,**SECRET MENU - TRIPLE CB MEVM,BURGER MVM,765,1.39,132750.00,
6599,**SECRET MENU - TRIPLE CB LEVM,BURGER LVM,1415,2.57,265526.73,
6609,**SECRET MENU - DOUBLE MCCHICKEN ALC,BURGER ALC,1409,2.56,168511.62,
6611,**SECRET MENU - DOUBLE MCCHICKEN SEVM,BURGER EVM,51,0.09,7464.29,
6613,**SECRET MENU - DOUBLE MCCHICKEN MEVM,BURGER MVM,514,0.93,87000.00,
6615,**SECRET MENU - DOUBLE MCCHICKEN LEVM,BURGER LVM,1001,1.82,186258.89,
6617,**SECRET MENU - DOUBLE QPC ALC,BURGER ALC,1430,2.6,242678.62,
6619,**SECRET MENU - DOUBLE QPC SEVM,BURGER EVM,77,0.14,15570.28,
6621,**SECRET MENU - DOUBLE QPC MEVM,BURGER MVM,630,1.14,141696.45,
6623,**SECRET MENU - DOUBLE QPC LEVM,BURGER LVM,1802,3.27,443735.69,
6634,**SECRET MENU - DOUBLE BIGMAC ALC,BURGER ALC,482,0.88,83169.66,
6636,**SECRET MENU - DOUBLE BIGMAC EVM,BURGER EVM,17,0.03,3428.57,
6638,**SECRET MENU - DOUBLE BIGMAC MVM,BURGER MVM,204,0.37,46821.43,
6640,**SECRET MENU - DOUBLE BIGMAC LVM,BURGER LVM,537,0.97,132142.85,
6642,**SECRET MENU - THE BCB ALC,BURGER ALC,674,1.22,98769.63,
6644,**SECRET MENU - THE BCB EVM,BURGER EVM,30,0.05,4875.00,
6646,**SECRET MENU - THE BCB MVM,BURGER MVM,414,0.75,74955.34,
6648,**SECRET MENU - THE BCB LVM,BURGER LVM,746,1.35,156696.44,
6651,**1PC MUSHRM PEPPER STK ALC,BURGER ALC,10862,19.72,434165.74,
6654,**1PC MUSHRM PEPPER STK EVM,BURGER EVM,371,0.67,17092.44,
6657,**1PC MUSHRM PEPPER STK MVM,BURGER EVM,1524,2.77,96459.88,
6660,**1PC MUSHRM PEPPER STK LVM,BURGER LVM,1608,2.92,107999.94,
6672,**2PC MUSHRM PEPPER STK ALC,BURGER ALC,16183,29.38,915759.00,
6675,**2PC MUSHRM PEPPER STK EVM,BURGER EVM,792,1.44,44107.13,
6678,**2PC MUSHRM PEPPER STK MVM,BURGER MVM,2559,4.65,198630.18,
6682,**2PC MUSHRM PEPPER STK LVM,BURGER LVM,3496,6.35,293400.00,
6691,**1PC CHIX MCDO W/ FRIES SOLO,,10235,18.58,557042.49,
6694,**1PC SPICY CHIX MCDO W/ FRIES SOLO,,3795,6.89,250640.95,
6705,ITEA UP 16oz B-EVM,UPSIZE,197,0.36,3214.28,
6706,OJ UP 16oz B-EVM,UPSIZE,962,1.75,14571.39,
6912,**CHICKEN KATSU ALC,CHICKEN ALC,9444,17.14,555759.00,
6915,**CHICKEN KATSU EVM,CHICKEN EVM,399,0.72,22986.60,
6918,**CHICKEN KATSU MVM,CHICKEN MVM,1770,3.21,140819.62,
6921,**CHICKEN KATSU LVM,CHICKEN LVM,2239,4.06,200400.00,
6922,**XTRA KATSU SAUCE,PROMO,20,0.04,125.00,
6962,**1PC CHX MCDO W/MUSHRM SOUP EVM,CHICKEN EVM,183,0.33,15439.28,
6965,**McCRISPY CHIX FILLET ALA KING W/FRIES EVM,CHICKEN EVM,1378,2.5,79216.06,
6968,**McCRISPY CHIX FILLET ALA KING EVM,CHICKEN EVM,1001,1.82,36656.22,
6982,1PC CHIX MEAL + REG FRIES EVM,CHICKEN EVM,2,0,92.86,
6983,**1PC CHIX MEAL + REG FRIES EVM,CHICKEN EVM,3913,7.1,212351.10,
7008,**BF McCRISPY CF W/ EGG + HASH EVM,BREAKFAST,1303,2.37,154550.00,
7014,**BF McCRISPY CF ALA KING W/ EGG + HASH EVM,BREAKFAST,2266,4.11,261679.00,
7017,**CHEESY BRGR MCSAVER EVM,MCSAVERS,713,1.29,18455.35,
7019,**CHEESY BRGR MCDO EVM,BURGER EVM,986,1.79,46517.85,
7031,**BF 1PC CHIX W/ EGG + HASH EVM,REGULARS,1917,3.48,223106.23,
7039,**BF 2PC CHIX W/ EGG + HASH EVM,BREAKFAST,748,1.36,134946.44,
7072,**McCRISPY CHIX FILLET W/FRIES EVM,CHICKEN EVM,2178,3.95,126131.23,
7106,**EXTRA TOY,,5,0.01,31.25,
7120,**2PC HCAKE W/ REG FRY (H-M),HAPPY MEAL,1382,2.51,134205.00,
7122,**2PC HCAKE (H-M),HAPPY MEAL,1838,3.34,120269.68,
7146,**2PC MSHRUM STEAK ALC,BURGER ALC,6,0.01,379.46,
7181,**CHEESY BRGR MCDO (H-M),PROMO,1885,3.42,146169.60,
7183,**CHEESY BRGR MCDO + REG FRY (H-M),PROMO,3054,5.54,271588.32,
7184,**BF 2PC CHIX W/ EGG ALC,BREAKFAST,576,1.05,84637.52,
7185,**BF 2PC CHIX W/ EGG EVM,BREAKFAST,55,0.1,8839.29,
7209,**BF McCRISPY CF W/ EGG ALC,BREAKFAST,1088,1.98,74979.89,
7210,2PC HCAKE EVM,BREAKFAST BA P50,18,0.03,731.25,
7219,**BF McCRISPY CF W/ EGG EVM,BREAKFAST,105,0.19,9865.18,
7225,**BF McCRISPY CF ALA KING W/ EGG EVM,BREAKFAST,154,0.28,12373.43,
7237,**BF 1PC CHIX W/ EGG ALC,BREAKFAST,1325,2.41,101823.11,
7238,**BF 1PC CHIX W/ EGG EVM,BREAKFAST,212,0.38,17931.25,
7239,**BF McCRISPY CF ALA KING W/ EGG ALC,BREAKFAST,1695,3.08,126359.63,
7258,**BF 12oz OJ,REGULARS,9007,16.35,0.00,
7259,**BF 12oz ICE TEA,REGULARS,1733,3.15,0.00,
7260,**BF 12oz PJ,REGULARS,3115,5.65,0.00,
7261,REG COKE B-EVM,,2514,4.56,0.00,
7262,ITEA UP 12oz B-EVM,UPSIZE,8,0.01,71.43,
7263,OJ UP 12oz B-EVM,UPSIZE,23,0.04,187.50,
7265,HOT CHOCO B-EVM,,122,0.22,0.00,
7269,UP LRG COKE B-EVM,UPSIZE,615,1.12,8636.62,
7310,**XTRA EGG,EXTRA,156,0.28,1946.42,
7313,XTRA CHEESE,EXTRA,432,0.78,4084.83,
7316,**CHZY EGGDESAL W/HASH EVM,BREAKFAST EVM,5273,9.57,315895.25,
7336,**BRGRDESAL ALC,BREAKFAST ALC,31,0.06,750.00,
7341,**CHZY EGGDESAL W/HAM ALC,BREAKFAST ALC,3954,7.18,156272.50,
7343,**CHZY EGGDESAL W/HAM EVM,BREAKFAST EVM,443,0.8,21370.94,
7345,**CHZY EGGDESAL W/HAM HASH VM,BREAKFAST EVM,2932,5.32,245785.81,
7353,**CHZY EGGDESAL W/SSG ALC,BREAKFAST ALC,3288,5.97,151237.01,
7355,**CHZY EGGDESAL W/SSG EVM,BREAKFAST EVM,144,0.26,8662.50,
7357,**CHZY EGGDESAL W/SSG HASH VM,BREAKFAST EVM,2904,5.27,263306.90,
7360,**1PC CHX MCDO W/MUSHRM SOUP LVM,CHICKEN EVM,947,1.72,109355.35,
7363,**McCRISPY CHIX FILLET ALA KING W/FRIES LVM,CHICKEN EVM,10960,19.9,1104731.25,
7366,**McCRISPY CHIX FILLET ALA KING LVM,CHICKEN EVM,6401,11.62,388074.93,
7369,**McCRISPY CHIX FILLET W/FRIES LVM,CHICKEN EVM,8712,15.82,883870.50,
7384,**1PC CHIX MEAL + FRIES LVM,CHICKEN EVM,8564,15.55,930048.41,
7407,**BIGMAC LVM,BURGER EVM,5694,10.34,978235.14,
7408,QTR PNDR LVM,BURGER EVM,1,0,177.68,
7409,**QTR PNDR LVM,BURGER EVM,5272,9.57,912499.35,
7411,**DBL CHBRGR LVM,BURGER EVM,7281,13.22,1029374.98,
7413,**MCCHIX LVM,BURGER EVM,3863,7.01,581584.73,
7419,**6PC MCNUG W/FRIES LVM,CHICKEN EVM,8071,14.65,1291850.00,
7422,**6PC MCNUG W/RICE LVM,CHICKEN EVM,2249,4.08,316875.09,
7425,**2PC CHIX MCDO LVM,CHICKEN EVM,5489,9.96,821869.85,
7428,**1PC CHIX+SPAG LVM,CHICKEN EVM,5651,10.26,585240.01,
7438,**NEW BURGER MCDO LVM,BURGER EVM,8665,15.73,725855.54,
7440,**BURGER MCDO+SD LVM,BURGER EVM,76,0.14,3643.75,
7449,**McCRISPY CHIX SNDWCH W/FRIES LVM,CHICKEN EVM,15663,28.43,1589515.00,
7457,**CHBRGR LVM,BURGER EVM,14246,25.86,1463624.98,
7460,**1PC CHIX MCDO LVM,CHICKEN LVM,6783,12.31,524186.57,
7462,**CHBRGR DLUXE LVM,BURGER EVM,4636,8.42,597276.73,
7469,**CHEESY BRGR MCDO LVM,BURGER LVM,5965,10.83,601750.00,
7470,**LRG FRIES LVM,REGULARS,97969,177.85,0.00,
7502,**CHEESY BRGR MCSAVER LVM,MCSAVERS,212,0.38,10982.15,
7512,**MCSPAG W/ FRIES LVM,MCSAVER,2564,4.65,283657.21,
7514,**MCSPAG W/ BURGER LVM,MCSAVER,3143,5.71,251758.96,
7519,**NEW BURGER MCDO EVM,BURGER EVM,3304,6,127708.67,
7529,**BURGER MCDO+SD EVM,BURGER EVM,448,0.81,9214.28,
7537,**McCRISPY CHIX SNDWCH W/FRIES EVM,CHICKEN EVM,3467,6.29,177778.54,
7546,**BF 1PC SPICY CHIX W/ EGG MEAL,BREAKFAST EVM,32,0.06,3278.57,
7549,**BF 1PC SPICY CHIX W/ EGG + HASH MEAL,BREAKFAST EVM,738,1.34,100341.08,
7552,**BF 2PC SPICY CHIX W/ EGG MEAL,BREAKFAST EVM,10,0.02,1794.64,
7555,**BF 2PC SPICY CHIX W/ EGG + HASH MEAL,BREAKFAST EVM,410,0.74,74364.30,
7558,**BF 2PC SPICY CHIX W/ EGG (MIX) MEAL,BREAKFAST EVM,1,0,178.57,
7563,**BF 2PC SPICY CHIX W/ EGG + HASH (MIX) MEAL,BREAKFAST EVM,2,0,414.29,
7568,**1PC SPICY CHIX (H-M),HAPPY MEAL,30,0.05,2321.43,
7571,**1PC SPICY CHIX (PWD H-M),HAPPY MEAL,5,0.01,348.21,
7574,**1PC SPICY CHIX W/ FRIES (H-M),HAPPY MEAL,11,0.02,1348.21,
7577,**1PC SPICY CHIX W/ FRIES (PWD H-M) ,HAPPY MEAL,2,0,269.64,
7579,**1PC CHIX + HCAKE ALC,CHICKEN EVM,736,1.34,67657.73,
7581,**1PC CHIX + 2PC HCAKE EVM,CHICKEN EVM,110,0.2,12257.15,
7583,**1PC CHIX + HCAKE W/ HASH EVM,CHICKEN EVM,1529,2.78,207271.49,
7585,**1PC SPICY CHIX + HCAKE ALC,CHICKEN EVM,74,0.13,7028.57,
7587,**1PC SPICY CHIX + 2PC HCAKE EVM,CHICKEN EVM,11,0.02,1414.29,
7589,**1PC SPICY CHIX + HCAKE W/ HASH EVM,CHICKEN EVM,30,0.05,3835.71,
7932,**1PC SPICY CHIX EVM,CHICKEN EVM,424,0.77,22183.94,
7935,**1PC SPICY CHIX + FRIES EVM,CHICKEN EVM,579,1.05,37935.73,
7944,**1PC SPICY CHIX + SPAG EVM,CHICKEN EVM,327,0.59,22901.78,
7947,**2PC SPICY CHIX EVM,CHICKEN EVM,311,0.56,41480.36,
7950,**2PC SPICY CHIX (MIX) EVM,CHICKEN EVM,88,0.16,10272.32,
7966,**1PC SPICY CHX BIC W/MUSHRM SOUP EVM,CHICKEN EVM,35,0.06,4455.00,
7992,CRISPY CHIX SNDWCH ALC,EVRDY MCSAVERS,2,0,41.07,
7996,**MCSPAG W/ FRIES EVM,MCSAVER,652,1.18,47328.00,
8003,**MCSPAG W/ BURGER EVM,MCSAVER,727,1.32,38214.28,
8005,**UP SUMMIT WATER 330ML,PROMO,19,0.03,214.29,
8012,**MEGA A 1PC CHX W/FRIES + MUSHRM SOUP EVM,CHICKEN EVM,51,0.09,5550.00,
8015,**MEGA A 1PC SPICY CHX W/FRIES + MUSHRM SOUP EVM,CHICKEN EVM,5,0.01,674.11,
8025,**MEGA B 1PC CHX W/ RICE + MCSPAG EVM,PROMO,146,0.27,7400.00,
8027,**MEGA B 1PC SPICY CHX W/ RICE + MCSPAG EVM,PROMO,22,0.04,1617.86,
8030,**MEGA C 1PC CHX W/ FRY + MCFLURRY EVM,PROMO,116,0.21,8323.21,
8033,**MEGA C 1PC SPICY CHX W/ FRY + MCFLURRY EVM,PROMO,27,0.05,2587.50,
8051,**REG FRIES EVM,REGULARS,29284,53.16,0.00,
8061,**HOT CHOCO EVM,REGULARS,3525,6.4,0.00,
8062,**UP McCAFE PR COFFE 8oz  EVM,UPSIZE,474,0.86,4941.98,
8085,**UP McCAFE PR COFFE 12oz EVM,UPSIZE,586,1.06,8821.41,
8087,ITEA UP 22oz (MS),UPSIZE,317,0.58,6099.10,
8088,PJ UP 22oz (MS),UPSIZE,325,0.59,6078.57,
8089,OJ UP 22oz (MS),UPSIZE,1293,2.35,23020.52,
8171,**MEGA 1PC CHIX W/ MCSPAG + SUNDAE EVM,CHICKEN EVM,69,0.13,6630.36,
8174,**MEGA 1PC SPICY CHIX W/ MCSPAG + SUNDAE EVM,CHICKEN EVM,16,0.03,1868.75,
8177,**MEGA 1PC CHIX W/ RICE + FRIES + BRGR MCDO EVM,CHICKEN EVM,211,0.38,11651.79,
8180,**MEGA 1PC SPICY CHIX W/ RICE + FRIES + BRGR MCDO EVM,CHICKEN EVM,40,0.07,4096.43,
8181,**MEGA HF SUNDAE,REGULARS,125,0.23,0.00,
8182,**MEGA CRML SUNDAE,REGULARS,22,0.04,0.00,
8184,**MEGA PLAIN SUNDAE,REGULARS,2,0,0.00,
8203,**MED FRIES MVM,REGULARS,12202,22.15,0.00,
8610,XTRA STRAWBRY JAM,EXTRA,45,0.08,0.00,
8806,**MCFLURY OREO 2,DESSERTS,41385,75.13,1329169.10,
9091,BRGR MCDO ALC,BURGER ALC,2,0,32.14,
9095,HOT CHOCO,BEVERAGES,3,0.01,64.29,
9096,REG FRIES ALC,EVRDY MCSAVERS,2,0,58.93,
9322,**MCSPAG (H-M),HAPPY MEAL,3345,6.07,259615.22,
9323,**BRGR MCDO (H-M),HAPPY MEAL,5220,9.48,314042.16,
